"","latitude","longitude","carbon_values","nitrogen_values","ph_values","Landcover","Climate_Re","elevation","prec_mean","temp_mean","clouds_mean","ndvi_mean"
"1024",48.3052208835341,7.27889447236181,490,768,57,"Forest","Cool Temperate Moist",638,89.0833333333333,12.0416666666667,43.0683333333333,0.682195833333333
"1025",47.0200803212851,5.98994974874372,502,640,62,"Forest","Cool Temperate Moist",386,106.833333333333,14.6166666666667,36.1191666666667,0.726358333333334
"1026",46.9799196787149,5.98994974874372,503,545,63,"Forest","Cool Temperate Moist",449,117.5,14.2666666666667,36.5866666666667,0.7216875
"1027",44.8915662650602,5.85427135678392,496,526,60,"Forest","Cool Temperate Moist",690,107.666666666667,14.3333333333334,31.7166666666667,0.583383333333333
"1028",45.8955823293173,6.32914572864322,480,689,61,"Forest","Cool Temperate Moist",906,144.75,12.0916666666668,34.2983333333333,0.634554166666667
"1029",48.2650602409639,6.80402010050251,546,668,67,"Forest","Cool Temperate Moist",446,100.416666666667,13.0833333333334,44.0216666666667,0.693341666666667
"1030",44.1285140562249,2.86934673366834,500,609,66,"Forest","Cool Temperate Moist",1068,76.9166666666667,12.425,45.5575,0.671783333333333
"1031",42.6024096385542,2.25879396984925,510,649,64,"Forest","Cool Temperate Moist",2032,59.0833333333333,7.54166666666669,36.4916666666667,0.693108333333333
"1032",45.3734939759036,3.75125628140704,542,761,60,"Forest","Cool Temperate Moist",654,60.5833333333333,14.1250000000001,40.4975,0.686266666666667
"1033",44.2489959839357,2.86934673366834,479,625,62,"Forest","Cool Temperate Moist",926,76.6666666666667,12.8750000000001,44.2725,0.674095833333333
"1034",42.8032128514056,1.98743718592965,518,641,61,"Forest","Cool Temperate Moist",1169,66.6666666666667,12.9916666666666,38.3833333333333,0.631833333333333
"1035",45.3333333333333,5.85427135678392,528,633,60,"Forest","Cool Temperate Moist",1224,159.166666666667,9.76666666666671,42.7491666666667,0.667029166666667
"1036",45.8955823293173,5.37939698492462,0,0,0,"Forest","Cool Temperate Moist",569,132.666666666667,14.2833333333334,36.9733333333333,0.7009
"1037",42.8835341365462,1.98743718592965,512,664,65,"Forest","Cool Temperate Moist",958,80.1666666666667,14.0083333333333,42.8358333333333,0.8531625
"1038",48.0642570281125,6.66834170854271,511,770,62,"Forest","Cool Temperate Moist",770,127.666666666667,11.4083333333334,46.3716666666667,0.680604166666667
"1039",44.0080321285141,6.93969849246231,499,842,59,"Forest","Cool Temperate Moist",1150,88.3333333333333,13.0416666666667,29.73,0.450275
"1040",42.7228915662651,0.630653266331659,509,708,59,"Forest","Cool Temperate Moist",1359,93,10.9166666666667,42.315,0.603166666666667
"1041",44.570281124498,2.86934673366834,541,618,59,"Forest","Cool Temperate Moist",695,93,14.025,40.4883333333333,0.757654166666667
"1042",42.8433734939759,1.71608040201005,514,561,60,"Forest","Cool Temperate Moist",1801,85.8333333333333,8.92500000000001,47.8866666666667,0.363729166666667
"1043",43.6465863453815,6.53266331658292,525,662,60,"Forest","Cool Temperate Moist",1053,70.25,14.125,28.4908333333333,0.591845833333333
"1044",48.2248995983936,6.66834170854271,527,878,59,"Forest","Cool Temperate Moist",416,94.25,13.3583333333334,43.4091666666667,0.727
"1046",45.855421686747,5.85427135678392,529,583,59,"Forest","Cool Temperate Moist",597,129.5,14.4833333333334,39.8391666666667,0.703654166666667
"1047",44.6506024096386,4.15829145728643,526,583,59,"Forest","Cool Temperate Moist",867,92.5833333333333,13.275,33.6033333333333,0.720104166666667
"1048",44.570281124498,3.34422110552764,509,782,59,"Forest","Cool Temperate Moist",889,62.9166666666667,12.9,38.9391666666667,0.633641666666667
"1049",45.855421686747,2.12311557788945,524,761,56,"Forest","Cool Temperate Moist",777,98.5,12.5333333333334,45.3408333333333,0.7406125
"1050",45.1325301204819,4.56532663316583,485,561,57,"Forest","Cool Temperate Moist",837,89.4166666666667,13.2333333333333,35.9108333333333,0.745270833333333
"1051",44.1285140562249,5.71859296482412,497,602,60,"Forest","Cool Temperate Moist",1397,90.75,11.0583333333333,32.5758333333333,0.533666666666667
"1052",42.6827309236948,1.37688442211055,483,587,58,"Forest","Cool Temperate Moist",2444,101.25,3.74166666666673,43.7933333333333,0.185270833333333
"1053",45.3333333333333,2.66582914572864,495,616,59,"Forest","Cool Temperate Moist",729,103,12.8166666666667,42.315,0.759833333333333
"1054",44.2088353413655,6.19346733668342,522,805,57,"Forest","Cool Temperate Moist",1335,92.8333333333333,12.0333333333334,30.3308333333333,0.559629166666667
"1055",44.289156626506,6.19346733668342,518,761,58,"Forest","Cool Temperate Moist",1442,103.25,10.9333333333334,31.3866666666667,0.539770833333333
"1056",44.570281124498,5.24371859296483,512,796,57,"Forest","Cool Temperate Moist",975,85.5,13.1,34.8391666666667,0.6543125
"1057",45.574297188755,3.61557788944724,493,692,60,"Forest","Cool Temperate Moist",830,85.3333333333333,12.7583333333333,45.8,0.666508333333333
"1058",46.1767068273092,6.39698492462312,473,580,61,"Forest","Cool Temperate Moist",953,148.083333333333,12.125,36.03,0.646095833333333
"1059",45.293172690763,5.44723618090452,515,627,60,"Forest","Cool Temperate Moist",559,108.25,13.9583333333334,39.52,0.682479166666667
"1060",45.4136546184739,5.44723618090452,499,609,61,"Forest","Cool Temperate Moist",650,103.833333333333,13.8333333333334,38.8841666666667,0.688470833333333
"1061",44.6104417670683,5.71859296482412,516,687,61,"Forest","Cool Temperate Moist",1231,101.916666666667,11.9333333333333,32.2083333333333,0.674679166666667
"1062",44.8112449799197,5.24371859296483,493,682,59,"Forest","Cool Temperate Moist",711,93,13.9583333333334,33.05,0.690545833333333
"1063",44.6104417670683,6.19346733668342,481,577,62,"Forest","Cool Temperate Moist",1432,89.5,10.5000000000001,30.8725,0.546075
"1064",47.2610441767068,4.90452261306533,474,474,60,"Forest","Cool Temperate Moist",548,85.6666666666667,13.3583333333333,41.3741666666667,0.616291666666667
"1065",43.8875502008032,6.60050251256281,492,496,61,"Forest","Cool Temperate Moist",1397,98.75,12.3083333333333,33.2275,0.5650375
"1066",46.0160642570281,3.61557788944724,480,586,60,"Forest","Cool Temperate Moist",506,98.9166666666667,14.3416666666666,42.7916666666667,0.7229625
"1067",47.1004016064257,4.09045226130653,488,521,60,"Forest","Cool Temperate Moist",643,86.25,12.3916666666667,43.4933333333333,0.687641666666667
"1068",42.9236947791165,-0.183417085427135,492,506,61,"Forest","Cool Temperate Moist",1071,125.666666666667,11.8666666666667,46.005,0.635620833333333
"1069",42.9638554216867,-0.183417085427135,495,553,61,"Forest","Cool Temperate Moist",1039,117.5,12.75,43.205,0.649033333333333
"1070",45.7751004016064,2.86934673366834,495,631,60,"Forest","Cool Temperate Moist",784,87.75,12.7916666666667,42.7691666666667,0.7035
"1071",46.3775100401606,5.65075376884422,472,587,62,"Forest","Cool Temperate Moist",371,138.75,14.8166666666667,37.49,0.657533333333333
"1072",42.8835341365462,0.969849246231156,517,667,59,"Forest","Cool Temperate Moist",827,85,13.5833333333333,43.235,0.7043
"1073",45.0120481927711,5.71859296482412,521,864,53,"Forest","Cool Temperate Moist",972,113,11.7333333333334,35.6375,0.5905
"1074",42.9236947791165,-0.386934673366834,490,688,61,"Forest","Cool Temperate Moist",2052,152.083333333333,7.03333333333336,46.8566666666667,0.302558333333333
"1075",46.0160642570281,1.44472361809045,498,497,64,"Forest","Cool Temperate Moist",663,95.0833333333333,13.2666666666667,44.82,0.758441666666667
"1076",44.289156626506,3.68341708542714,496,589,62,"Forest","Cool Temperate Moist",767,83,14.7,36.4916666666667,0.7309125
"1077",47.7831325301205,6.93969849246231,512,740,64,"Forest","Cool Temperate Moist",664,109.416666666667,11.7833333333334,43.5116666666667,0.6961
"1078",44.4899598393574,4.02261306532663,503,581,62,"Forest","Cool Temperate Moist",937,92.5833333333333,13.4000000000001,33.1925,0.743433333333333
"1079",48.3855421686747,7.34673366834171,496,797,60,"Forest","Cool Temperate Moist",691,102.416666666667,12.0916666666668,45.3925,0.6444
"1080",43.8875502008032,6.73618090452261,510,758,63,"Forest","Cool Temperate Moist",1081,92.25,13.8416666666668,30.4916666666667,0.5591375
"1081",44.0080321285141,6.66834170854271,548,780,63,"Forest","Cool Temperate Moist",1313,84.0833333333333,12.3500000000001,30.0083333333333,0.668375
"1082",47.863453815261,6.93969849246231,526,714,62,"Forest","Cool Temperate Moist",754,98.1666666666667,11.6333333333334,40.7841666666667,0.669479166666667
"1083",45.4136546184739,6.19346733668342,503,613,66,"Forest","Cool Temperate Moist",1848,175.916666666667,5.41666666666669,38.5266666666667,0.255870833333333
"1084",45.4538152610442,6.19346733668342,499,618,64,"Forest","Cool Temperate Moist",1186,159.5,10.0083333333334,37.5133333333333,0.752441666666666
"1085",45.4939759036145,6.19346733668342,521,595,65,"Forest","Cool Temperate Moist",1026,150.25,11.5916666666667,36.7941666666667,0.612416666666667
"1086",42.9638554216867,0.834170854271357,530,602,63,"Forest","Cool Temperate Moist",1369,100.25,11.2833333333334,47.3333333333333,0.559991666666667
"1087",45.4939759036145,6.53266331658292,491,740,62,"Forest","Cool Temperate Moist",762,106.166666666667,12.4333333333333,31.9466666666667,0.6432125
"1088",45.574297188755,2.59798994974874,508,560,61,"Forest","Cool Temperate Moist",843,108.583333333333,12.5000000000001,44.655,0.698925
"1089",45.0120481927711,5.51507537688442,540,576,61,"Forest","Cool Temperate Moist",1214,115.583333333333,10.7583333333333,38.5108333333333,0.606820833333333
"1090",44.8915662650602,3.00502512562814,549,612,60,"Forest","Cool Temperate Moist",688,69.75,13.625,39.7558333333333,0.60125
"1091",43.5261044176707,2.73366834170854,0,0,0,"Forest","Cool Temperate Moist",1037,85.25,13.2083333333334,42.3925,0.680279166666667
"1092",44.6506024096386,5.31155778894472,529,637,59,"Forest","Cool Temperate Moist",817,88.75,12.9583333333334,35.3433333333333,0.5446375
"1093",42.6827309236948,2.12311557788945,519,601,59,"Forest","Cool Temperate Moist",1474,63.0833333333333,10.7083333333333,37.0333333333333,0.656958333333333
"1094",42.8032128514056,2.12311557788945,0,0,0,"Forest","Cool Temperate Moist",1107,69.4166666666667,13.3083333333333,39.3691666666667,0.672108333333334
"1095",46.0160642570281,5.71859296482412,536,533,59,"Forest","Cool Temperate Moist",1118,145.25,11.1166666666667,38.7583333333333,0.544895833333333
"1096",45.8955823293173,6.19346733668342,0,0,0,"Forest","Cool Temperate Moist",981,162,11.9583333333334,36.495,0.680920833333333
"1097",48.4658634538153,6.93969849246231,518,744,60,"Forest","Cool Temperate Moist",467,99.25,12.8416666666668,42.6125,0.771558333333333
"1098",45.4538152610442,1.98743718592965,504,775,57,"Forest","Cool Temperate Moist",755,122.5,13.025,43.5383333333333,0.700370833333333
"1099",44.6907630522088,6.80402010050251,521,739,56,"Forest","Cool Temperate Moist",2241,98.5,4.98333333333341,36.5233333333333,0.242820833333333
"1100",48.0240963855422,7.07537688442211,517,697,58,"Forest","Cool Temperate Moist",542,85.25,13.1083333333333,38.4975,0.651733333333333
"1101",45.3734939759036,2.80150753768844,500,678,59,"Forest","Cool Temperate Moist",849,98.5,12.2916666666667,43.4458333333333,0.645041666666667
"1102",44.3293172690763,3.88693467336683,491,821,55,"Forest","Cool Temperate Moist",600,91,15.4416666666667,33.2691666666667,0.644529166666667
"1103",44.2088353413655,5.58291457286432,551,800,55,"Forest","Cool Temperate Moist",949,70.9166666666667,14.3416666666667,29.155,0.615070833333333
"1104",43.9678714859438,7.41457286432161,493,777,55,"Forest","Cool Temperate Moist",1188,90.6666666666667,12.525,30.2841666666667,0.709908333333333
"1105",44.0080321285141,7.41457286432161,541,553,58,"Forest","Cool Temperate Moist",1432,99,11.1,30.8833333333333,0.5624375
"1106",45.4939759036145,6.60050251256281,505,892,55,"Forest","Cool Temperate Moist",1818,134.333333333333,6.20833333333331,40.375,0.445058333333333
"1107",46.2971887550201,5.71859296482412,498,619,58,"Forest","Cool Temperate Moist",839,147.666666666667,12.4333333333333,38.21,0.6028875
"1108",44.4096385542169,5.58291457286432,496,743,59,"Forest","Cool Temperate Moist",897,76,13.9583333333334,30.675,0.598875
"1109",44.6104417670683,3.88693467336683,494,526,58,"Forest","Cool Temperate Moist",1118,82.5833333333333,11.7583333333333,39.3625,0.778616666666667
"1110",44.6506024096386,3.88693467336683,511,649,58,"Forest","Cool Temperate Moist",1045,78.25,12.3416666666667,40.2975,0.587191666666667
"1111",44.570281124498,5.58291457286432,0,0,0,"Forest","Cool Temperate Moist",1073,98.4166666666667,12.9083333333334,34.345,0.671845833333333
"1112",44.5301204819277,5.58291457286432,492,540,61,"Forest","Cool Temperate Moist",866,90,13.8750000000001,34.0916666666667,0.5879
"1113",47.140562248996,4.15829145728643,483,586,60,"Forest","Cool Temperate Moist",524,75.5,13.5500000000001,39.58,0.6753875
"1114",44.6506024096386,5.58291457286432,477,583,60,"Forest","Cool Temperate Moist",1010,97.25,13.05,33.37,0.561108333333333
"1115",45.7349397590361,3.68341708542714,489,549,61,"Forest","Cool Temperate Moist",734,109,12.7916666666667,44.6158333333333,0.71095
"1116",45.5341365461847,2.53015075376884,466,598,59,"Forest","Cool Temperate Moist",740,103.916666666667,13.2583333333334,43.0533333333333,0.690004166666667
"1117",44.0080321285141,7.61809045226131,463,466,60,"Forest","Cool Temperate Moist",1399,103.666666666667,9.50000000000006,32.1833333333333,0.431125
"1119",42.8032128514056,1.44472361809045,455,505,60,"Forest","Cool Temperate Moist",1224,77.75,11.7,48.83,0.628304166666667
"1120",43.6465863453815,6.39698492462312,494,568,61,"Forest","Cool Temperate Moist",975,66,14.5166666666667,28.6516666666667,0.681425
"1121",45.8152610441767,6.26130653266332,488,476,61,"Forest","Cool Temperate Moist",1130,170.083333333333,11.1250000000001,40.1191666666667,0.618025
"1122",45.855421686747,6.73618090452261,501,694,60,"Forest","Cool Temperate Moist",1185,137.083333333333,10.3500000000001,34.9025,0.6058625
"1123",46.2570281124498,6.60050251256281,479,508,61,"Forest","Cool Temperate Moist",1345,135.166666666667,9.6083333333334,34.2525,0.556929166666667
"1124",44.6907630522088,4.49748743718593,479,552,60,"Forest","Cool Temperate Moist",801,96.5,14.1250000000001,33.81,0.675758333333333
"1125",45.1726907630522,5.58291457286432,506,632,58,"Forest","Cool Temperate Moist",1606,132.416666666667,8.88333333333333,39.95,0.451216666666667
"1126",44.570281124498,4.09045226130653,520,635,60,"Forest","Cool Temperate Moist",744,95.5833333333333,13.6750000000001,33.8816666666667,0.740058333333333
"1127",44.6506024096386,4.09045226130653,531,555,60,"Forest","Cool Temperate Moist",1170,94.5,12.4916666666667,36.6166666666667,0.66445
"1128",44.85140562249,6.05778894472362,513,652,59,"Forest","Cool Temperate Moist",1677,119,8.95000000000005,32.2691666666667,0.371091666666667
"1129",44.7710843373494,4.29396984924623,486,570,64,"Forest","Cool Temperate Moist",1306,107.75,10.5333333333334,41.0725,0.7002125
"1130",44.0883534136546,6.39698492462312,505,516,66,"Forest","Cool Temperate Moist",1373,96.4166666666667,11.9166666666667,30.3266666666667,0.473308333333333
"1131",44.7710843373494,2.93718592964824,503,699,63,"Forest","Cool Temperate Moist",1084,84.25,11.6000000000001,43.765,0.630829166666667
"1132",48.425702811245,7.41457286432161,533,782,66,"Forest","Cool Temperate Moist",764,82.25,11.6250000000001,40.345,0.671654166666667
"1133",47.9839357429719,6.53266331658292,494,724,62,"Forest","Cool Temperate Moist",585,118.833333333333,12.675,44.1725,0.605
"1134",44.9317269076305,2.93718592964824,0,0,0,"Forest","Cool Temperate Moist",970,83.5833333333333,12.3,44.2058333333333,0.655716666666667
"1135",45.6546184738956,3.88693467336683,517,713,63,"Forest","Cool Temperate Moist",967,87.25,11.9,41.7708333333333,0.7005625
"1136",45.0522088353414,5.37939698492462,464,1001,56,"Forest","Cool Temperate Moist",844,104.166666666667,13.3833333333334,35.1208333333333,0.6569375
"1137",44.3293172690763,6.39698492462312,516,773,59,"Forest","Cool Temperate Moist",1322,80,11.675,29.1708333333333,0.5398125
"1138",45.2128514056225,6.05778894472362,552,773,59,"Forest","Cool Temperate Moist",1376,166.166666666667,9.40833333333336,37.9208333333333,0.471933333333333
"1139",47.2610441767068,6.73618090452261,543,930,53,"Forest","Cool Temperate Moist",457,106.75,13.6916666666667,37.35,0.6818
"1140",47.0602409638554,6.26130653266332,504,787,55,"Forest","Cool Temperate Moist",665,126.75,12.6416666666667,38.9925,0.672025
"1141",43.4457831325301,2.32663316582915,0,0,0,"Forest","Cool Temperate Moist",805,89.9166666666667,14.45,45.8916666666667,0.7805125
"1142",45.2128514056225,4.29396984924623,490,651,68,"Forest","Cool Temperate Moist",756,76.6666666666667,13.45,40.13,0.729995833333334
"1143",48.0240963855422,6.80402010050251,523,831,63,"Forest","Cool Temperate Moist",600,129.75,11.6416666666667,46.2516666666667,0.631866666666667
